x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,e,t
-0.52175766,0.050939146,-0.73873156,-0.4209193,-0.19895095,0.41335756,0.8021399,-0.14284573,0.42764392,-0.7218271,1,1.1110147
-0.7988499,-0.10378082,0.5210125,-0.53676945,0.6182656,-0.49518454,-0.8323975,0.026001228,-0.9980444,0.4162261,1,4.9061503
0.4781185,0.9466392,0.3263292,-0.011566548,-0.85275334,0.06859005,-0.71633923,0.6047775,0.1522977,-0.57417154,1,1.2836237
0.41411036,-0.33398303,0.33819643,0.5591022,-0.8268478,0.021312926,-0.7926513,0.29892302,-0.36900425,0.28700238,1,0.20328951
-0.9028924,0.7339928,-0.04368149,0.5871064,-0.54672605,-0.33005252,0.52754986,0.7068458,-0.12575227,0.86066467,1,9.427941
0.1592286,-0.90180504,-0.09427732,-0.67919993,0.4656489,-0.30529466,-0.59764475,0.6855761,0.63559264,-0.31270662,0,15.0
-0.19275442,-0.8788004,-0.6422306,0.4718377,0.1322607,0.64647394,0.0023001963,0.5357248,0.019836001,0.13613807,1,4.78716
-0.63076407,0.08880205,-0.5979337,0.11243834,-0.71711755,-0.62798,0.5295679,-0.8582275,-0.26137272,0.755756,1,0.4811178
-0.7913252,-0.28169358,-0.7720793,0.7530815,-0.74752575,-0.49088898,-0.1561873,0.33051205,-0.31058937,-0.5729967,0,15.0
-0.2532298,0.14204925,0.9815027,-0.34566966,-0.27559334,0.41247052,-0.4021286,-0.30059856,0.98941547,0.20853476,1,0.11419241
0.65762156,-0.93666863,-0.70901954,0.45545658,0.07948789,0.990529,-0.008740681,-0.23179226,-0.611252,0.18033288,0,15.0
0.5332504,0.8488784,-0.7247484,-0.98382014,-0.04407902,-0.63410485,0.22067723,0.24053861,-0.18073963,0.35441053,1,14.213375
-0.60065883,0.61716396,-0.8993206,-0.6562763,0.96120465,0.80075437,0.87945807,0.8168886,-0.1171656,0.8776082,1,14.698576
-0.52517307,-0.90097135,0.11452815,-0.37335953,0.06415463,-0.05678286,-0.033735182,0.14015506,0.84688455,-0.527615,0,15.0
0.7521603,0.46767086,-0.8415785,0.670775,-0.20471196,-0.32852378,-0.999214,-0.50838965,0.3758927,0.70234525,1,5.2013545
-0.51790106,-0.25812045,-0.6991533,0.60700035,0.43404746,0.40095636,0.35770905,0.78409,0.76606196,0.2507357,1,0.44632575
-0.42244324,-0.19379443,-0.9420855,0.83296806,0.37489545,0.81634164,-0.3958257,0.8896529,0.72806233,0.7720255,1,1.1890457
-0.99971735,-0.24551956,-0.7553494,0.8656158,0.027414504,-0.021327173,-0.026157666,0.1405838,0.08901502,0.8342217,1,7.898293
0.7687691,0.56743854,-0.35454533,0.56887484,-0.70962906,0.7204524,0.54599947,0.55193424,0.057397388,-0.09962927,1,14.794774
-0.546737,0.61735636,0.9318582,0.087063946,0.8044149,-0.43529913,0.035510503,-0.3436748,0.98360234,-0.4993667,0,15.0
0.35751098,0.5284042,-0.9355467,0.96454245,-0.8173545,0.22814967,-0.70129836,0.041592993,-0.8133098,0.5624009,1,3.0086195
0.545862,0.19629753,-0.97091335,-0.91595155,-0.63805866,0.94406134,-0.49079964,0.5020177,-0.4375296,-0.48896277,1,0.030435914
-0.48427254,-0.405894,-0.9821108,0.97435236,0.13292128,0.20368482,0.076520145,-0.9123249,-0.05695902,0.079353005,1,1.3839029
0.3459116,0.068336,-0.8898554,0.24019799,0.1623504,0.091192655,0.68656254,-0.10522648,0.2071309,-0.75277424,1,0.0061996654
-0.4952415,0.7007086,-0.9675513,-0.68749803,0.64676994,-0.5413246,-0.4816101,0.40158123,0.9330506,-0.60344034,1,6.322274
0.49499458,-0.7189875,-0.23500486,-0.3534215,0.76757103,0.3107628,-0.3328493,-0.95678407,-0.26198268,0.9443613,1,3.0841627
0.058198173,0.48428965,-0.30922234,-0.078820266,-0.5767286,0.67391944,-0.28038228,-0.92582375,0.37797838,-0.6884222,1,0.67724836
0.59750235,-0.9694751,0.17124629,-0.008967446,0.9949235,-0.7312585,0.34510738,-0.8101091,-0.6764632,0.9766626,1,5.9389024
0.6133301,-0.5107194,0.6926009,-0.9287995,0.0712141,-0.8170505,0.9418113,0.16620187,0.111482546,-0.36405385,1,2.5049388
0.6998091,0.060309026,-0.96580356,-0.6302102,-0.13306338,-0.8400472,-0.43868488,-0.49920943,-0.9987827,0.38577065,1,4.113222
0.54777926,0.6406986,0.7032592,-0.69695026,0.7800733,0.31642577,0.39226732,0.12814333,0.879364,-0.4963059,1,4.177814
0.57376856,-0.009483067,0.7818004,-0.44760263,-0.9695062,-0.870218,0.79927015,0.28230044,0.46053743,0.008723409,1,3.6137366
0.1151492,-0.27221105,0.5652713,0.5137305,0.40001228,0.92378485,0.53767675,0.9558452,0.1805529,0.23851818,1,0.0338771
0.27810642,-0.34725723,-0.93394196,0.5763528,0.4203757,-0.8419366,-0.70283633,0.3726805,0.07007475,-0.6175711,1,0.14742354
-0.8880933,0.2228246,-0.8927767,-0.5728494,0.0053253407,-0.8119378,-0.18218778,-0.9597684,-0.7610725,0.88012505,1,9.650124
0.117722176,0.37292275,-0.2444596,0.5262428,0.7927781,0.8203843,-0.007027704,0.52522045,0.41792408,0.90259373,1,0.02087007
-0.516891,0.12267941,-0.9124535,0.8463559,0.8905132,0.0018126898,0.1722349,0.5438837,-0.50133765,-0.24201904,1,1.3903129
-0.4227888,0.07760793,0.89791363,-0.2291986,-0.9099805,0.36503726,-0.00993868,-0.40697598,-0.16822278,0.7250206,1,0.39224017
0.6420354,-0.6583073,0.37026656,0.9953267,0.5687186,0.4500927,-0.37996003,-0.6810584,0.7286443,0.22069244,0,15.0
-0.2198192,0.5111815,0.43725577,0.29466626,-0.5854733,0.77105564,0.4380119,-0.39473888,-0.872803,0.8255928,1,2.177078
0.5877001,-0.002832714,-0.17214961,0.23112495,-0.20296964,-0.9221639,-0.39606333,-0.5074429,0.9446052,0.5349961,1,1.4982336
-0.19260678,0.4732544,-0.39468998,0.054591656,-0.5857135,-0.49147943,-0.13195387,-0.8351483,0.70657593,0.8326584,1,0.27786908
-0.5737843,-0.05255598,0.6829194,-0.42344207,0.22141765,-0.11590397,-0.20501705,0.57874846,-0.070974775,-0.07039496,1,1.6170418
0.984057,0.9244596,-0.5298382,-0.54609245,0.32547602,-0.17610712,0.43750808,0.46690673,0.5665897,-0.47337103,0,15.0
0.99671644,-0.012599126,-0.83214694,-0.7759686,0.122999445,0.020217884,0.869671,0.80165213,-0.06919271,-0.5870457,0,15.0
0.12883522,-0.38253322,0.30117127,0.030208014,0.6863602,-0.73651916,-0.49798644,0.19506288,0.25042957,-0.17481183,1,0.56191707
0.80118436,0.62055004,0.081699766,-0.18994127,-0.20564371,-0.7720223,0.8744899,-0.53092897,-0.69436634,0.020031612,0,15.0
-0.08991093,-0.85194606,0.15114574,0.39707056,-0.01890253,-0.8542127,-0.640672,-0.7681291,0.16692515,-0.8298244,1,5.591377
-0.23189025,-0.7056872,-0.17702752,0.2505499,-0.28092068,0.7919687,-0.1650393,0.86731046,0.64091367,-0.76671505,1,8.10682
-0.7920688,-0.7343797,0.27693674,0.36918426,0.5800202,0.08465173,0.35071573,0.37350336,-0.32354027,0.30103263,1,5.6377487
-0.19180796,0.280329,0.86924046,-0.14005862,0.01233509,-0.3358704,0.15744108,0.7268406,-0.4327013,0.6687806,1,0.092220195
0.03895441,-0.5478475,-0.16110554,-0.6660107,0.82478905,-0.8841057,0.20800686,-0.7920967,-0.37304386,-0.7141167,1,1.1246289
-0.0009790249,0.27219555,0.6585109,-0.09997413,0.5388982,0.19067563,0.94452864,-0.7605684,0.63263535,0.6703124,1,0.03664075
0.5831436,-0.090350255,0.054418813,0.9707692,0.8892716,0.5260035,-0.07947733,0.08047112,0.60912067,-0.4462608,1,8.255203
-0.48693377,-0.5722773,0.10241232,0.9027912,-0.5245266,0.6031987,-0.93917996,0.012440023,-0.4319493,-0.43455654,0,15.0
-0.21605222,0.07091472,0.5457707,0.92331654,-0.6992287,-0.21041971,-0.6745195,0.6732843,-0.83039516,0.71257144,1,0.062357213
0.48169032,0.716673,0.7798404,-0.6984467,0.11337209,-0.39496478,-0.4575536,-0.96713126,0.030361542,-0.9619012,1,0.3370036
0.7964572,-0.46603662,-0.013253189,0.27283505,-0.9970005,-0.7735221,-0.066917144,0.2465556,0.6393421,-0.17038877,0,15.0
0.85370827,0.19476649,-0.9963384,0.36007586,-0.5744527,-0.9694883,0.47149646,0.10382076,0.5672422,-0.82366186,1,14.933478
-0.28860062,-0.4005967,0.138006,0.02030641,0.5642525,-0.6258842,0.15299101,0.28875482,-0.080264024,0.11595446,1,0.95410866
0.94865215,0.50334483,-0.23802727,-0.13196743,0.42566296,-0.8125758,0.27561644,-0.77128303,-0.79630405,0.33333755,0,15.0
-0.6658003,0.52943695,0.5011808,-0.37595946,0.1417292,0.2902813,0.6229292,-0.59706736,0.35248542,0.64578116,0,15.0
-0.17122865,-0.01260639,0.028498793,0.8786573,-0.8966985,0.14310564,-0.020479815,-0.3123438,0.33983344,0.53888005,1,0.09968036
0.080119155,-0.9167239,-0.52983826,-0.9591205,-0.3444434,-0.06388784,0.5691382,0.064545915,-0.045146998,0.39589944,0,15.0
-0.9651656,0.38998154,-0.37608084,0.119581915,0.21361329,-0.6357147,-0.49945483,0.15763612,-0.47475466,-0.5211659,0,15.0
-0.2819373,0.808822,0.7384206,0.028071556,-0.89650464,0.6006758,-0.63762164,0.3374825,0.6707434,0.9295931,0,15.0
-0.7463082,0.046622645,0.70122206,0.075218506,0.46009296,0.5709193,0.6731911,0.33306485,0.7954784,0.29558247,1,1.2657369
0.8892748,0.25859678,0.74485725,0.19131072,-0.31130204,0.626915,-0.13523795,-0.74690866,0.9371375,0.70512706,0,15.0
0.122518845,0.34122458,0.99544847,-0.6773826,0.06907992,-0.21804258,0.08229514,-0.7932443,-0.118515484,-0.07707173,1,0.12656778
0.1917833,0.32475036,0.18029875,0.4587655,0.16180524,-0.11379378,-0.006423111,-0.13982236,-0.5798523,-0.54639775,1,0.020109523
-0.08522265,-0.13289458,0.5585675,-0.15828325,0.34673667,-0.6679226,0.64811796,0.37081355,0.5781048,-0.281031,1,0.004621268
0.325098,-0.5658191,-0.5579884,-0.5150865,-0.47082338,-0.18317609,0.6573909,0.8948391,0.264916,-0.73052174,1,4.5659013
-0.1600131,0.8723708,-0.35891145,0.23856197,0.8702673,-0.07863533,0.00079810823,0.83738744,0.85964715,0.8089737,0,15.0
0.027269062,0.2796225,0.17801236,-0.68301034,0.24689801,-0.36171135,-0.738529,-0.569994,-0.3726794,0.9029036,1,0.04490015
0.9815343,0.73377275,-0.07627804,-0.06876549,0.52945703,-0.80318385,0.9880747,0.38442975,-0.4014286,0.8176964,0,15.0
0.105157696,-0.82962006,-0.78350854,-0.9366703,-0.5676105,-0.8971721,0.020544931,-0.8341192,-0.113755435,-0.5275985,0,15.0
0.1194414,-0.12206442,0.67508096,-0.3269105,-0.5395367,0.8802317,-0.0672726,-0.94368446,-0.8411272,0.11114354,1,0.012257867
-0.5784572,-0.70352876,-0.60893524,0.4894979,0.8980279,-0.7412441,0.75956047,0.42383966,0.113686636,-0.86596274,0,15.0
0.57548225,0.6245603,0.50916374,0.10097912,0.26320958,-0.1266742,-0.38430598,-0.58457744,0.5415218,0.86955166,1,1.9532964
0.24303143,0.06849486,0.76654094,-0.9103941,-0.3946489,-0.23505777,-0.937801,0.03986591,0.8811528,0.59449005,1,0.074641384
0.07018872,0.3530821,0.5704696,-0.4778134,-0.4486728,0.21044758,0.34836224,-0.99277306,0.71140194,-0.71017593,1,0.46884462
0.024704346,0.12436078,-0.9856177,-0.14229892,0.06748553,0.3814134,0.8063478,-0.8628777,-0.43380257,0.055864625,1,0.0057141245
-0.41953006,-0.15973742,0.9641059,-0.88613325,0.8578264,0.33595642,-0.0028389075,-0.07060583,0.117868945,-0.41682568,1,0.6713917
-0.656399,0.23948132,0.9769546,0.03244133,0.3420167,0.03906516,-0.5999383,0.15739174,0.91575915,0.3848483,1,3.1656551
-0.94532615,-0.27376238,0.2677707,0.13414621,-0.75733256,0.87294656,-0.21232173,0.45852545,0.57137454,-0.57401454,0,15.0
0.3252487,0.0467342,-0.64340556,0.43688172,0.08115302,-0.5718124,-0.16387637,0.36152303,0.987523,0.09687566,1,0.06604846
0.5878401,-0.33884364,0.023122078,0.67005,0.940916,-0.643056,0.7026152,0.97679394,-0.099075966,-0.38407972,1,5.4946914
0.8249192,-0.56028557,0.9765274,-0.19691677,-0.81553274,-0.72645026,-0.045855343,-0.87810445,-0.49622914,0.5900045,0,15.0
0.57066387,0.62163967,-0.9074744,0.532898,0.6136931,-0.96790063,-0.21734414,0.73115414,0.9169493,0.83918387,1,7.982514
0.09397587,-0.38015744,0.17853,0.19198097,0.3291037,0.18163005,0.7361109,-0.25204435,-0.51196694,-0.9590269,1,0.34942892
-0.5346228,-0.6767967,-0.5236792,0.76192635,0.46319887,-0.51322186,0.58610857,0.088241704,-0.18702751,-0.5883955,0,15.0
-0.37853625,-0.84150696,-0.532753,0.3315028,-0.2979597,0.6394404,0.3223098,0.2487022,-0.15944432,0.29000455,1,9.142008
0.7496613,-0.3774547,-0.31449595,0.6973583,0.059788227,0.84737617,-0.6248941,-0.5702535,0.7249175,-0.80101925,1,4.7745056
-0.056675248,0.67880714,0.3874732,-0.07551703,-0.669603,0.10163178,0.97595733,0.6103151,-0.8901423,0.42185676,1,0.9655253
0.9532325,-0.61325216,0.9128154,-0.5333089,0.6387957,-0.70116264,0.028209476,-0.27197063,0.34137505,-0.64176583,0,15.0
0.15949668,-0.99515265,-0.14869153,0.03158642,0.6755932,0.5152753,-0.8162167,0.25006732,0.32000577,0.46805748,0,15.0
0.109720066,-0.785289,0.28069556,0.3410617,-0.49978602,0.89655054,-0.09470177,0.7334313,0.30616218,0.23307022,1,3.5108268
0.09880176,0.29513493,0.6886705,0.55375767,0.34525493,-0.93630934,-0.98261046,-0.2829247,-0.9387324,0.035694905,1,0.021206776
-0.9928922,-0.0385392,-0.24478278,0.9149281,-0.8882929,-0.86961806,0.6985331,0.59051573,0.8716923,-0.8435267,1,3.5825527
0.24019955,0.028809747,-0.3568519,0.2216229,0.8361556,-0.874869,0.3194523,-0.42965698,-0.18910462,0.69938904,1,0.01930111
-0.756541,0.6859422,-0.1915145,0.967775,0.8360313,-0.18465124,-0.4041594,-0.55810726,-0.5645281,0.5374761,0,15.0
0.51088494,0.9565065,-0.83338046,-0.55963326,0.9674219,0.09274876,0.10734083,-0.30245802,0.40757287,-0.00047243733,0,15.0
-0.06101348,0.09954569,-0.9496396,0.06252128,-0.7340709,-0.08214181,-0.8354576,0.7779233,-0.24314879,-0.13929059,1,0.032380648
0.48412237,-0.68845093,0.15004738,0.022095501,-0.26339284,0.36667103,0.5889724,-0.064631015,0.2547022,0.82507825,1,5.017103
-0.08605628,-0.7299601,0.086466186,-0.13994388,0.53662616,0.5953492,-0.65630805,-0.12412213,-0.466358,0.90937847,0,15.0
0.87374425,-0.13130249,-0.13797863,0.4929543,0.1919519,-0.48185802,-0.033659868,0.78021675,0.3631082,0.12625305,1,12.271477
0.75350785,-0.44744724,0.99369496,-0.60032034,0.67958707,0.48468393,0.7281078,0.16983515,-0.5352375,-0.03296014,1,6.6883965
0.7247504,0.595609,-0.6529789,0.9844199,-0.93917555,-0.21470307,0.50880265,0.94747937,-0.7157467,0.8480811,1,1.8271599
-0.5619521,0.10527709,-0.13438506,0.6161102,-0.7228608,-0.61826015,0.13502501,-0.58009666,0.75998527,0.156706,1,0.16623838
0.8235102,0.5286832,-0.050113723,0.3848166,-0.8803956,0.26251706,0.9680945,-0.76123106,-0.09686665,-0.9629321,1,11.001654
0.37625572,-0.96115476,-0.08945556,-0.56169915,0.61443096,0.29127482,0.33253765,0.09978221,-0.49910718,0.63138205,1,7.2858057
0.7602399,-0.123365805,0.17265964,0.24860086,0.45521113,0.1818075,0.6131952,0.64817613,0.11310073,0.7659076,1,4.6106615
-0.5941227,-0.17276913,0.2602197,-0.7948546,0.43728724,-0.040633325,-0.24201232,-0.096306585,-0.2648277,-0.5209239,1,1.8159021
0.83174485,0.5987246,-0.33211997,-0.66189665,-0.76674753,0.5906657,0.40405646,-0.8495347,-0.766812,0.82760805,0,15.0
0.7395428,-0.4160951,-0.79600006,0.6177828,-0.9476527,0.2726954,-0.67982596,0.38324887,-0.66396064,-0.30190253,1,6.1822267
-0.7558262,-0.42582592,-0.74180526,-0.07322766,0.29881546,-0.21097887,0.905917,0.50973076,0.08875066,0.12704578,1,1.93006
-0.3587921,0.025039533,0.5156234,-0.99638075,-0.038816206,0.8083131,0.6990004,-0.55800915,0.47247288,0.16974728,1,0.3331374
0.05107223,0.32288903,0.2641352,-0.8571652,-0.16631553,-0.60140556,0.4011669,-0.45337933,-0.12716113,0.6432513,1,0.19840053
0.566126,0.7083203,-0.04189231,0.8529895,-0.9368906,0.87656647,-0.30274242,0.6256462,0.8966422,0.78362817,1,1.442683
0.39603823,0.34036627,0.94715595,-0.06978253,-0.7919659,-0.95170516,0.7626004,-0.94761795,0.901656,0.13983528,1,0.641332
0.31513587,0.81834084,0.8039046,-0.21828994,0.22507894,0.043670703,0.63408244,-0.8876344,0.2539509,-0.14052325,1,0.9343513
0.7218616,0.37573305,-0.47795078,-0.7315225,0.08268336,0.9637988,-0.3001855,0.9908235,0.036150448,-0.6193254,0,15.0
-0.9387687,-0.39395386,-0.92984366,0.18010224,0.40324107,0.3399757,-0.2875803,-0.77671057,0.28264037,-0.8736054,1,13.907213
0.2887264,0.67057776,-0.8856819,-0.2882606,0.23743884,0.27720156,-0.6041225,0.24672571,0.11508127,0.7714355,1,0.9188006
0.3940509,-0.2714738,-0.5493049,0.22181827,-0.48886925,-0.8483734,0.6454042,-0.5440954,-0.24089436,0.69297475,1,0.24048175
-0.79369867,0.9387796,0.04564748,0.346673,0.46306086,0.96195763,0.10551395,0.3994487,0.36537263,0.26046628,1,0.34434938
0.5986899,-0.308691,-0.036216337,-0.84375495,0.82021165,0.11845148,0.049972333,-0.46609622,0.79998577,-0.97217286,1,6.836983
-0.8059977,-0.87985015,-0.51815534,-0.006301581,-0.072951905,-0.45890757,0.110218376,-0.5453297,-0.2686074,-0.66007376,1,2.8786669
0.32854515,-0.83666563,-0.31342262,0.062050637,0.09906016,-0.2646913,0.28750408,-0.67110384,0.44859433,0.85049933,1,5.3168674
0.97965187,0.7569651,-0.4781623,-0.92381334,0.9480515,0.11423978,0.079419956,-0.70707774,0.8249844,0.9152192,0,15.0
0.7192598,0.38552094,-0.2281973,0.8534558,0.7089328,0.6757725,0.16811378,-0.8600451,-0.9486905,-0.54879576,1,2.1691313
-0.81539536,0.49021077,0.7021109,0.08094,0.22254233,-0.05372483,0.87037736,0.22562541,0.24072224,0.7160132,0,15.0
-0.23252489,-0.871781,0.4802944,0.6883786,0.040466957,-0.06471093,-0.8027518,-0.37348372,-0.62522763,0.4948499,1,4.4560695
-0.67926717,0.36926165,-0.118657954,-0.9914974,0.40467584,0.585785,-0.3230213,-0.04532797,-0.9025665,-0.54685867,1,2.5496683
0.39251384,-0.71772534,-0.53881806,0.3895753,-0.86326903,0.45866492,0.25491586,0.30413213,-0.3570662,0.07688598,1,1.8666214
-0.84243476,-0.4309676,-0.59426796,0.02269614,0.3044185,0.23017354,-0.73272586,-0.6396893,-0.0054865708,-0.95990205,1,6.813366
0.47227594,0.18484879,-0.68233347,0.8346235,0.08745192,0.99552536,-0.91535133,0.62589294,-0.8452386,0.88049394,1,0.20626105
-0.27712798,0.33322453,0.42921364,0.42619768,0.38790306,-0.97670066,-0.5590488,0.59454376,0.5739405,0.6033241,1,2.8900023
-0.9843428,-0.91730773,-0.8523478,0.7474953,-0.04512194,0.4634464,-0.5633665,0.33966,-0.111945674,0.9772804,0,15.0
-0.4275035,-0.78301316,0.09380223,0.362343,-0.73055947,0.07848809,0.48878214,-0.7763131,0.5713425,0.08831722,0,15.0
-0.9789509,0.17819579,0.6093404,0.98188615,0.9826192,-0.1720992,-0.92533,0.9408243,-0.5589206,0.91002315,0,15.0
0.9307456,-0.3433266,0.52551395,0.26384363,0.6928615,0.9087979,-0.5883917,-0.18131106,0.4571141,0.17983799,1,2.043871
0.8823919,-0.10622523,0.23516756,-0.8350235,-0.539174,-0.7560266,0.5333787,-0.9614631,0.8819965,0.6717791,1,2.6274786
0.35801885,-0.94269973,-0.4842045,-0.7274361,0.42139748,-0.8610682,0.7797762,0.10873997,-0.79322183,-0.07894891,0,15.0
-0.7160298,-0.15371251,0.42774633,0.3925872,-0.30370155,-0.30248144,-0.84775084,-0.82497466,-0.90023786,-0.8510477,1,4.2934318
-0.22982118,0.63274276,-0.3176458,0.01223641,0.24697435,0.17057683,-0.73224974,0.23882833,0.044712797,0.5029563,1,8.647103
0.35135618,-0.042084273,0.9122681,-0.478167,0.42129454,-0.59671617,0.32723612,-0.5009686,-0.58750516,-0.2596569,1,0.110265106
0.017713366,0.3618513,-0.3808095,-0.23532659,0.52185684,-0.3399385,-0.8724012,-0.9077911,-0.73014927,-0.0609685,1,0.27490732
-0.2317918,0.3503969,-0.80921084,-0.67639023,0.93828785,-0.15102993,0.8321061,-0.5313086,0.96509486,-0.74702346,1,0.39767557
0.55984575,0.96126336,-0.025947465,-0.020228785,-0.6497081,0.21788228,-0.5142359,0.43359432,-0.051867284,-0.53522366,0,15.0
-0.07864019,-0.95078534,-0.80573744,-0.7970903,-0.22155754,0.43193173,-0.89423585,-0.9750241,-0.70506006,0.87335056,1,1.091424
0.7314701,-0.19496055,-0.6774119,-0.29035142,0.8696652,0.2870969,-0.057863172,-0.19526447,0.79310787,0.94694555,0,15.0
0.5573508,0.66668665,-0.3858213,0.8790352,-0.09460261,-0.6413886,0.19260451,0.36820677,-0.12531285,-0.25331047,0,15.0
0.40862966,-0.4805178,0.37269488,0.14984134,-0.3299858,0.35338077,-0.91420835,0.09765062,0.19119886,-0.42556065,1,3.6606784
-0.2874366,0.726037,0.23874182,0.27988374,-0.790778,-0.5241645,0.43856123,0.39893958,-0.106756255,-0.92149544,0,15.0
-0.8992073,-0.82299286,0.72865295,-0.7278101,0.31652346,0.1539323,0.4531911,0.16513771,-0.6411642,0.4681672,0,15.0
0.19088803,0.09236986,0.45424652,-0.37210613,-0.858785,-0.82357204,-0.34454527,-0.53663516,0.49643436,0.21527773,1,0.062623255
-0.80913734,0.43970668,0.83219564,0.6487604,0.34661812,0.5532813,-0.69975173,-0.86897486,0.49595997,0.969564,0,15.0
-0.5195138,0.12387191,-0.83834845,0.12237329,-0.09912723,-0.5188955,0.1307581,0.30798697,0.8233424,0.5652877,1,0.053601753
0.9536567,-0.1145634,-0.71795714,-0.18006355,0.5845945,-0.57792693,-0.6452374,0.29020432,0.8940736,-0.18147337,0,15.0
0.39374375,-0.19205391,-0.30036756,-0.7340622,-0.9601748,-0.76065874,-0.11151881,0.4595695,-0.8926195,-0.5566644,1,0.31212792
-0.937871,0.6666488,-0.23624857,-0.43084157,0.56734324,-0.44219285,-0.4383651,0.8700027,-0.6715702,-0.92417985,1,0.6005998
0.9120851,-0.3877303,-0.17184816,0.5935845,-0.28763095,-0.79028416,0.5778015,-0.7407688,-0.60392016,-0.72058547,1,0.98700595
-0.55668056,-0.5293061,0.45280793,-0.80951196,0.33648762,0.82186437,0.2599959,-0.32623103,0.6789005,0.79712725,1,3.7184482
-0.013083027,0.12696502,0.16132644,-0.7344855,-0.25387865,0.6232283,0.03920922,0.87916934,0.23163728,0.55890954,1,0.019277932
-0.50394225,0.118615285,0.62127876,-0.694578,0.080318086,0.22060259,-0.6258864,0.27378112,-0.8648504,0.5590793,1,0.4644954
-0.34805262,-0.034431525,-0.2353787,-0.3460447,0.9753594,0.7579958,-0.39541268,-0.6787059,0.058627997,-0.723881,1,0.24655676
0.29958096,-0.5340923,-0.8068868,-0.9560149,0.7181263,-0.7145801,-0.19414201,-0.8128711,-0.7642127,-0.25036627,1,1.6848409
-0.66922754,0.4379045,-0.7482973,0.4776674,0.6827686,-0.83463866,-0.9198438,-0.012934249,0.2015169,0.36799872,1,2.0362635
-0.04345052,0.086317934,0.0992204,0.42756408,-0.6876783,-0.95651513,0.016105575,0.9073757,-0.94969314,0.22560328,1,0.09009773
-0.012237087,0.8003921,-0.95278573,0.31901172,0.31244165,0.7675056,0.07284383,0.3812944,-0.1746667,0.6531817,0,15.0
0.37002406,-0.78397393,-0.72021025,-0.6838561,-0.7589214,-0.53944486,-0.15327524,0.34152302,-0.32675737,0.039508797,0,15.0
0.6422407,0.7691839,0.40898746,0.668981,-0.38184974,0.58123416,0.8333254,-0.923189,-0.10874254,-0.52014166,0,15.0
-0.011969119,0.23495162,-0.58190364,0.7488547,-0.48821673,0.4272183,0.70446,0.8648229,0.91145855,0.3604016,1,0.021926505
0.25703937,0.19193129,-0.029757686,-0.27913603,-0.9584694,0.4973449,-0.21264951,-0.4413231,0.5550621,0.32053182,1,0.763673
0.8195933,-0.7447707,-0.2352829,0.15476987,-0.29100475,-0.30390337,-0.03182261,-0.85712314,-0.92262864,0.6812193,0,15.0
-0.9852622,0.40751562,-0.10887379,0.93901914,0.6198438,-0.20077638,-0.21234064,-0.7428117,-0.27081707,-0.5916377,1,10.594037
-0.36785677,0.12463145,0.7238236,-0.80359656,0.66011363,0.84133345,-0.552744,-0.5983048,0.53687036,-0.9589436,1,0.08412372
-0.020112911,-0.9552491,0.6145959,-0.95127743,-0.6788922,-0.50773716,0.9942356,-0.1585015,-0.8554744,-0.4994573,0,15.0
-0.17686193,-0.15948017,-0.7556563,-0.98099244,0.6309108,-0.51608974,-0.8331511,-0.21955337,-0.13492146,0.048191622,1,0.11993531
0.52062744,0.57627666,-0.06123865,0.7695343,-0.8417138,-0.28863823,-0.28024524,0.42181647,0.6908879,0.446446,0,15.0
-0.77831775,0.19870456,0.019244518,0.21076672,-0.9756631,-0.42319593,-0.8962873,-0.22825731,0.51817286,-0.44799644,0,15.0
0.2282287,0.25486693,-0.496738,-0.049916532,-0.71300906,-0.85996366,0.58593076,-0.64105153,-0.7475855,0.93423027,1,0.0479655
-0.88871425,0.36389443,-0.25010055,-0.65302527,-0.4542768,0.46339178,0.71094877,-0.4623386,-0.3057107,-0.18089601,1,11.698816
0.6548922,0.4998425,-0.5811582,0.085709065,0.5334786,-0.04251658,0.1109993,-0.57497215,0.3186719,-0.8558464,1,9.535565
-0.2765335,-0.19919404,0.21755889,0.89733946,-0.56175554,0.08831452,0.60448086,0.20591201,0.4776567,-0.7670925,1,0.0220252
0.67157453,-0.37740186,-0.1257794,-0.8302402,0.37435704,0.6946148,-0.032622732,-0.7972965,-0.7940839,-0.7687446,1,2.6637082
-0.010177708,0.24404997,-0.9334764,-0.87483305,0.97309834,-0.4177925,-0.04653672,0.26126865,0.42979804,-0.7811074,1,0.007953625
-0.78069085,0.82412505,-0.35181704,0.44772157,0.41924214,-0.062382337,-0.8173783,0.7796645,0.6690376,-0.13665424,0,15.0
-0.08820365,0.091803506,-0.24300964,0.009359501,-0.054651532,-0.4282635,0.7449729,-0.9056795,-0.2713787,0.54807085,1,0.05171229
-0.028972236,0.57255834,-0.03478696,0.9789284,0.76808584,-0.98453605,-0.04989852,0.7148277,-0.31294858,0.45798627,1,0.32869
-0.16336739,-0.808473,-0.36948827,-0.37396675,0.3091009,0.8537429,0.40738085,-0.3539319,0.36623916,-0.83179533,0,15.0
-0.24899758,-0.6198826,0.38609794,0.32421124,-0.29385516,-0.63879454,-0.68667865,-0.5260208,-0.34308127,0.73919135,1,2.271108
-0.7561721,-0.66371423,-0.2590898,0.20869203,-0.88837,-0.5095478,0.6679429,0.32576713,-0.29713866,-0.7715754,1,2.3736942
